Rank,Block_name,Suspiciousness Value(Dstar4)
1,test_math.cpp_randInt_rng_68,1
1,test_math.cpp_cvRound_power_148,1
1,test_math.cpp_randInt_ts_get_rng_140,1
1,test_math.cpp_cvRound_power_132,1
1,test_math.cpp_depth_130,1
1,test_math.cpp_randInt_rng_124,1
1,test_math.cpp_randInt_rng_108,1
1,test_math.cpp_get_test_array_types_and_sizes_test_case_idx_sizes_types_105,1
1,test_math.cpp_randInt_rng_103,1
1,test_math.cpp_randInt_rng_102,1
1,test_math.cpp_get_rng_101,1
1,test_math.cpp_get_test_array_types_and_sizes_test_case_idx_sizes_types_60,1
1,test_math.cpp_CV_MAKETYPE_depth_cn_58,1
1,test_math.cpp_randInt_rng_58,1
1,test_math.cpp_randInt_rng_57,1
1,test_math.cpp_get_rng_56,1
1,test_math.cpp_push_back_NULL_40,1
1,test_math.cpp_push_back_NULL_39,1
1,test_math.cpp_push_back_NULL_38,1
1,mathfuncs.cpp_pow_src_power_dst_1700,1
1,mathfuncs.cpp_CV_Assert_src_type_dst_type_src_size_dst_size_1699,1
1,mathfuncs.cpp_cvarrToMat_dstarr_1698,1
1,mathfuncs.cpp_cvarrToMat_srcarr_1698,1
1,mathfuncs.cpp_:_T_1034,1
1,mathfuncs.cpp_cv_abs_val_1034,1
1,test_math.cpp_get_rng_140,1
1,test_math.cpp_randInt_rng_110,1
1,test_math.cpp_fabs_power_158,1
1,matrix.cpp_allocate_bufferSize_4512,1
1,test_operations.cpp_norm_expected_result_NORM_INF_1386,1
1,test_operations.cpp_EXPECT_EQ_cvtest_norm_expected_result_NORM_INF_1386,1
1,test_operations.cpp_ASSERT_EQ_expected_size_result_size_1385,1
1,test_operations.cpp_col_1380,1
1,test_operations.cpp_sortIdx_src_col_result_CV_SORT_EVERY_COLUMN_CV_SORT_ASCENDING_1380,1
1,out.cpp_sprintf_buf_d_mtx_ptr_int_row_col_cn_77,1
1,out.cpp_valueToStr32s_77,1
1,test_math.cpp_depth_158,1
1,matrix.cpp_reshape_dstSub_rows_4523,1
1,matrix.cpp_CV_INSTRUMENT_FUN_IPP_ippsSortRadixIndex_void_src_ptr_i_pixStride_Ipp32s_dstRow_ptr_src_rows_buffer_4520,1
1,matrix.cpp_Mat_dst_subRect_4518,1
1,matrix.cpp_copyTo_dstSub_4524,1
1,matrix.cpp_ippsSortRadixIndexGetBufferSize_src_rows_type_bufferSize_4509,1
1,matrix.cpp_subRect_src_rows_4505,1
1,test_math.cpp_cvPow_test_array_INPUT_test_array_OUTPUT_power_172,1
1,test_math.cpp_depth_219,1
1,test_math.cpp_channels_220,1
1,test_math.cpp_cvRound_power_221,1
1,test_math.cpp_abs_ipower_221,1
1,test_math.cpp_ipow_val_ipower_243,1
1,matrix.cpp_dstRow_dst_rows_dst_type_4503,1
1,mathfuncs.cpp_max_1029,1
57,convert.cpp_alignPtr_arrays_cn_168,0
57,convert.cpp__buf_cn_sizeof_Mat_sizeof_uchar_166,0
57,convert.cpp_elemSize1_164,0
57,convert.cpp_elemSize_164,0
57,convert.cpp_CV_Assert_func_162,0
57,convert.cpp_getSplitFunc_depth_161,0
57,convert.cpp_ipp_split_src_mv_cn_159,0
57,convert.cpp_CV_IPP_RUN_FAST_ipp_split_src_mv_cn_159,0
57,convert.cpp_create_src_dims_src_size_depth_156,0
57,convert.cpp_empty_251,0
57,convert.cpp_fixedType_257,0
57,convert.cpp_channels_598,0
57,convert.cpp_empty_257,0
57,convert.cpp_buf_nsrcs_ndsts_sizeof_Mat_sizeof_uchar_npairs_sizeof_uchar_sizeof_int_579,0
57,convert.cpp_elemSize1_576,0
57,convert.cpp_CV_Assert_src_nsrcs_dst_ndsts_fromTo_npairs_574,0
57,convert.cpp_CV_INSTRUMENT_REGION_570,0
57,convert.cpp_mixChannels__src_sdelta_dst_ddelta_len_npairs_527,0
57,convert.cpp_empty_481,0
57,convert.cpp_merge_mv_empty_mv_mv_size__dst_481,0
57,convert.cpp_getMatVector_mv_480,0
57,convert.cpp_isUMat_476,0
57,convert.cpp_isUMatVector_476,0
57,convert.cpp_CV_OCL_RUN__mv_isUMatVector__dst_isUMat_476,0
57,convert.cpp_CV_INSTRUMENT_REGION_474,0
57,convert.cpp_split_m_dst_267,0
57,convert.cpp_getMatVector_dst_265,0
57,convert.cpp_create_m_dims_m_size_p_depth_i_262,0
57,convert.cpp_create_cn_depth_260,0
57,convert.cpp_channels_259,0
57,convert.cpp_depth_259,0
57,convert.cpp_depth_257,0
57,arithm_core.hpp_:_T_519,0
57,arithm_core.hpp_vop_src1_src2_dst_width_scale_482,0
57,lapack.cpp_Df_1005,0
57,test_mat.cpp_setValue_M_idx_all_vals_i_rng_814,0
57,test_mat.cpp_norm_M_CV_L1_832,0
57,test_mat.cpp_norm_M_CV_C_831,0
57,test_mat.cpp_nzcount_830,0
57,test_mat.cpp_convertTo_M3_Md_type_828,0
57,test_mat.cpp_SparseMat_Md_828,0
57,test_mat.cpp_copyTo_Md_827,0
57,test_mat.cpp_cvCreateSparseMat_M_825,0
57,test_mat.cpp_M2_cvCreateSparseMat_M_825,0
57,test_mat.cpp_getValue_M_idx_rng_815,0
57,test_mat.cpp_push_back_sidx_808,0
57,test_mat.cpp_convertTo__all_vals_f_CV_32F_782,0
57,test_mat.cpp_count_sidx_805,0
57,test_mat.cpp_idx2string_idx_dims_804,0
57,test_mat.cpp_norm__all_vals_CV_L2_796,0
57,test_mat.cpp_norm__all_vals_CV_L1_795,0
57,test_mat.cpp_norm__all_vals_CV_C_794,0
57,test_mat.cpp_minMaxLoc__all_vals_min_val_max_val_793,0
57,test_mat.cpp_convertTo__all_vals2_CV_64F_790,0
57,test_mat.cpp_convertTo__all_vals2_f_CV_32F_789,0
57,test_mat.cpp_convertTo__all_vals2__all_vals2_type_785,0
57,test_mat.cpp_norm_M_CV_L2_833,0
57,test_mat.cpp_fabs_norm1__norm1_845,0
57,test_mat.cpp_fabs__norm1_845,0
57,test_mat.cpp_max_p_854,0
57,test_mat.cpp_idx2string_idx1_dims_923,0
57,test_mat.cpp_minMaxLoc_M3_val1_val2_idx1_idx2_922,0
57,test_mat.cpp_SparseMat_Md_921,0
57,test_mat.cpp_nzcount_911,0
57,test_mat.cpp_getValue_M2_idx_902,0
57,test_mat.cpp_getValue_M_idx_rng_901,0
57,test_mat.cpp_eraseValue_M2_idx_900,0
57,test_mat.cpp_eraseValue_M_idx_rng_899,0
57,test_mat.cpp_idx2string_idx_dims_897,0
57,test_mat.cpp_string2idx_sidx_idx_dims_891,0
57,test_mat.cpp_fabs_val0_877,0
57,test_mat.cpp_fabs_val3_val0_877,0
57,test_mat.cpp_getValue_M3_idx_rng_875,0
57,test_mat.cpp_getValue_M2_idx_874,0
57,test_mat.cpp_getValue_M_idx_rng_873,0
57,test_mat.cpp_idx2string_idx_dims_870,0
57,test_mat.cpp_string2idx_sidx_idx_dims_863,0
57,test_mat.cpp_max_n_855,0
57,test_mat.cpp_min_max_n_p_855,0
57,test_mat.cpp_convertTo__all_vals_CV_64F_783,0
57,test_mat.cpp_Scalar_778,0
57,arithm_core.hpp_vop_code_395,0
57,test_mat.cpp_strlen_ptr_494,0
57,test_mat.cpp_dims_562,0
57,test_mat.cpp_erase_idx_phv_552,0
57,test_mat.cpp_erase_idx_idx_idx_phv_550,0
57,test_mat.cpp_erase_idx_idx_phv_548,0
57,test_mat.cpp_hash_idx_idx_542,0
57,test_mat.cpp_dims_538,0
57,test_mat.cpp_hash_idx_idx_518,0
57,test_mat.cpp_dims_514,0
57,test_mat.cpp_string_buf_497,0
57,test_mat.cpp_sprintf_ptr_d_idx_k_493,0
57,test_mat.cpp_fill__all_vals_CV_RAND_UNI_Scalar_Scalar_778,0
57,stat.cpp_ofs2idx_src_maxIdxAll__maxIdx_2688,0
57,stat.cpp_ofs2idx_src_minIdxAll__minIdx_2686,0
57,stat.cpp_empty_2673,0
57,stat.cpp_ippMinMaxFun_ptrs_srcStep_size_dataType_pMinVal_pMaxVal_pMinIdx_pMaxIdx_ptrs_maskStep_2645,0
57,stat.cpp_elemSize1_2635,0
57,stat.cpp_channels_2634,0
57,stat.cpp_ippiSize_it_size_src_channels_2634,0
57,stat.cpp_empty_2631,0
57,stat.cpp_empty_2614,0
57,test_mat.cpp_hash_idx_idx_566,0
57,test_mat.cpp_fill_A_CV_RAND_UNI_Scalar_all_Scalar_all_621,0
57,test_mat.cpp_all_621,0
57,test_mat.cpp_fill_B_CV_RAND_UNI_Scalar_all_Scalar_all_622,0
57,test_mat.cpp__all_vals2_all_vals2_777,0
57,test_mat.cpp__all_vals_all_vals_777,0
57,test_mat.cpp_resize_nz0_776,0
57,test_mat.cpp_resize_nz0_775,0
57,test_mat.cpp_max_nz0_774,0
57,test_mat.cpp_min_max_nz0_p_774,0
57,test_mat.cpp_max_p_773,0
57,test_mat.cpp_CV_32SC_695,0
57,test_mat.cpp_Mat_dims_CV_32SC_695,0
57,test_mat.cpp_Mat_dims_CV_32SC3_653,0
57,test_mat.cpp_cvGet3D_matC_idx0_idx0_idx0_640,0
57,test_mat.cpp_Scalar_cvGet3D_matC_idx0_idx0_idx0_640,0
57,test_mat.cpp_cvCloneMatND_matB_631,0
57,test_mat.cpp_matC_cvCloneMatND_matB_631,0
57,test_mat.cpp_cvSet3D_matB_idx1_idx1_idx1_val1_630,0
57,test_mat.cpp_cvSetND_matB_idx0_val1_629,0
57,test_mat.cpp_cvSetReal3D_matA_idx1_idx1_idx1_val0_628,0
57,test_mat.cpp_cvSetRealND_matA_idx0_val0_627,0
57,test_mat.cpp_all_622,0
57,test_mat.cpp_idx2string_idx2_dims_923,0
57,test_mat.cpp_minMaxIdx_Md_val1_val2_idx1_idx2_933,0
57,test_mat.cpp_idx2string_idx1_dims_934,0
57,arithm.cpp_getMinTab_429,0
57,arithm.cpp_arithm_op_src2_src2_dst_noArray_dtype_getRecipTab_true_scale_OCL_OP_RECIP_SCALE_1064,0
57,arithm.cpp_CV_INSTRUMENT_REGION_1062,0
57,arithm.cpp_getDivTab_1056,0
57,arithm.cpp_noArray_1056,0
57,arithm.cpp_arithm_op_src1_src2_dst_noArray_dtype_getDivTab_true_scale_OCL_OP_DIV_SCALE_1056,0
57,arithm.cpp_CV_INSTRUMENT_REGION_1054,0
57,arithm.cpp_cvtsrc2_sptr2_buf2_bszn_785,0
57,arithm.cpp_alignPtr_buf_blocksize_wsz_764,0
57,arithm.cpp_alignPtr_buf_blocksize_wsz_761,0
57,arithm.cpp_noArray_429,0
57,test_mat.cpp_idx2string_idx2_dims_934,0
57,arithm.cpp_binary_op_src1_src2__dst_noArray_getMinTab_false_OCL_OP_MIN_429,0
57,arithm.cpp__dst_dst_428,0
57,arithm.cpp_CV_INSTRUMENT_REGION_426,0
57,arithm.cpp_getMaxTab_421,0
57,arithm.cpp_noArray_421,0
57,arithm.cpp_binary_op_src1_src2__dst_noArray_getMaxTab_false_OCL_OP_MAX_421,0
57,arithm.cpp__dst_dst_420,0
57,arithm.cpp_CV_INSTRUMENT_REGION_418,0
57,arithm.cpp_binary_op_a_a_c_mask_f_true_OCL_OP_NOT_399,0
57,arithm.cpp_noArray_1064,0
57,arithm.cpp_getRecipTab_1064,0
57,arithm.cpp_CV_INSTRUMENT_REGION_1091,0
57,arithm.cpp_arithm_op_src1_src2_dst_noArray_dtype_getAddWeightedTab_true_scalars_OCL_OP_ADDW_1094,0
57,arithm_core.hpp_swap_step1_step2_391,0
57,arithm_core.hpp_swap_src1_src2_390,0
57,arithm.cpp_recip_i_src2_step2_dst_step_width_height_const_double_scale_2993,0
57,arithm.cpp_recip_i_src2_step2_dst_step_width_height_const_double_scale_2972,0
57,arithm.cpp_div_i_src1_step1_src2_step2_dst_step_width_height_const_double_scale_2940,0
57,arithm.cpp_div_i_src1_step1_src2_step2_dst_step_width_height_const_double_scale_2917,0
57,arithm.cpp_mul__src1_step1_src2_step2_dst_step_width_height_fscale_2882,0
57,arithm.cpp_CALL_IPP_MUL_ippiMul_16s_C1RSfs_2881,0
57,arithm.cpp_mul__src1_step1_src2_step2_dst_step_width_height_fscale_2857,0
57,arithm.cpp_CALL_IPP_MUL_ippiMul_8u_C1RSfs_2856,0
57,arithm.cpp_cmp__src1_step1_src2_step2_dst_step_width_height_int__cmpop_2793,0
57,arithm.cpp_CALL_IPP_UN_ippiNot_8u_C1R_2593,0
57,arithm.cpp_IF_SIMD_VAbsDiff_int_2521,0
57,arithm.cpp_IF_SIMD_VMin_short_2449,0
57,arithm.cpp_CALL_IPP_MIN_MAX_ippsMinEvery_8u_uchar_2423,0
57,arithm.cpp_IF_SIMD_VMax_short_2385,0
57,arithm.cpp_CALL_IPP_MIN_MAX_ippsMaxEvery_8u_uchar_2359,0
57,arithm.cpp_getAddWeightedTab_1094,0
57,arithm.cpp_noArray_1094,0
57,arithm.cpp_GET_OPTIMIZED_cv_hal_not8u_398,0
57,arithm.cpp_CV_INSTRUMENT_REGION_396,0
57,arithm.cpp_func_ptrs_scbuf_haveMask_maskbuf_ptrs_bsz_cn_326,0
57,mat.inl.hpp_eye_sz_traits_Type__Tp_value_3346,0
57,mat.inl.hpp_ones_sz_traits_Type__Tp_value_3334,0
57,mat.inl.hpp_ones_rows_cols_traits_Type__Tp_value_3328,0
57,mat.inl.hpp_zeros_sz_traits_Type__Tp_value_3322,0
57,mat.inl.hpp_zeros_rows_cols_traits_Type__Tp_value_3316,0
57,mat.inl.hpp_copyTo_temp_2102,0
57,mat.inl.hpp_Mat_e_2046,0
57,mat.inl.hpp_diag_d_1728,0
57,mat.inl.hpp_Mat__Mat_diag_d_1728,0
57,mat.inl.hpp_Range_x_x_1722,0
57,mat.inl.hpp_all_1722,0
57,mat.inl.hpp_Mat__this_Range_all_Range_x_x_1722,0
57,mat.inl.hpp_total_1217,0
57,mat.inl.hpp_isContinuous_1140,0
57,mat.inl.hpp_Mat_this__rowRange__colRange_824,0
57,mat.inl.hpp_copyTo_this_620,0
57,mat.inl.hpp_Mat_n_traits_Type__Tp_value_void_vec_val_620,0
57,mat.inl.hpp_create__sz_height__sz_width__type_437,0
57,mat.inl.hpp_create__rows__cols__type_420,0
57,test_mat.cpp_set_failed_test_info_errcount_cvtest_TS_OK_cvtest_TS_FAIL_INVALID_OUTPUT_946,0
57,mat.inl.hpp_eye_rows_cols_traits_Type__Tp_value_3340,0
57,mat.inl.hpp_assign_this_m_traits_Type__Tp_value_3372,0
57,arithm.cpp_MIN_total_j_blocksize_324,0
57,mat.inl.hpp_min_const_Mat_a_const_Mat_b_3380,0
57,arithm.cpp_convertAndUnrollScalar_src2_src1_type_scbuf_blocksize_318,0
57,arithm.cpp_alignPtr_scbuf_blocksize_esz_316,0
57,arithm.cpp_allocate_blocksize_haveMask_esz_314,0
57,arithm.cpp_min_total_blocksize0_312,0
57,arithm.cpp_checkScalar_psrc2_type1_kind2_kind1_222,0
57,arithm.cpp_checkScalar_psrc1_type2_kind1_kind2_213,0
57,types.hpp_Matx_MatMulOp_2301,0
57,operations.hpp_copyTo_dst_297,0
57,operations.hpp_reshape_svd_vt_cols_297,0
57,operations.hpp_getMat_296,0
57,operations.hpp_create_svd_vt_cols_svd_vt_type_295,0
57,operations.hpp_svd_mtx_mtx_rows_mtx_cols_SVD_FULL_UV_294,0
57,operations.hpp_getMat_293,0
57,operations.hpp_SVD_InputArray_m_int_flags_290,0
57,operations.hpp_SVD_289,0
57,matx.hpp_Matx_MatMulOp_1292,0
57,matx.hpp_LU_temp_val_m_sizeof__Tp_m_485,0
57,mat.inl.hpp_abs_const_Mat_m_3416,0
57,mat.inl.hpp_max_const_Mat_a_const_Mat_b_3398,0
57,lapack.cpp_Df_1004,0
57,lapack.cpp_Df_1006,0
57,stat.cpp_CV_INSTRUMENT_FUN_IPP_ippiMinMaxIndx_32f_C1R_const_Ipp32f_pSrc_srcStep_size_pMinVal_pMaxVal_pMinIndex_pMaxIndex_2411,0
57,matop.cpp_kind_1690,0
57,matop.cpp_makeExpr_e_I_size_type_1768,0
57,matop.cpp_CV_INSTRUMENT_REGION_1765,0
57,matop.cpp_makeExpr_e_size_type_1741,0
57,matop.cpp_CV_INSTRUMENT_REGION_1738,0
57,matop.cpp_getMat_1696,0
57,matop.cpp_makeExpr_e_this_m_getMat_scale_1696,0
57,matop.cpp_MatExpr_this_1693,0
57,matop.cpp_multiply_MatExpr_this_me_e_scale_1693,0
57,matop.cpp_getObj_1692,0
57,matop.cpp_CV_INSTRUMENT_REGION_1687,0
57,matop.cpp_isInv_e1_1595,0
57,matop.cpp_makeExpr_e_method_this_1680,0
57,matop.cpp_CV_INSTRUMENT_REGION_1677,0
57,matop.cpp_Mat_1621,0
57,matop.cpp_MatExpr_g_MatOp_Solve_method_a_b_Mat_1621,0
57,matop.cpp_solve_e_a_e_b_dst_e_flags_1614,0
57,matop.cpp_Mat_1605,0
57,matop.cpp_MatExpr_g_MatOp_Invert_method_m_Mat_Mat_1605,0
57,matop.cpp_matmul_e1_e2_res_1600,0
57,matop.cpp_makeExpr_res_e1_flags_e1_a_e2_a_1596,0
57,matrix.cpp_swap_a_flags_b_flags_252,0
57,matrix.cpp_swap_a_dims_b_dims_253,0
57,matrix.cpp_swap_a_rows_b_rows_254,0
57,matrix.cpp_swap_a_cols_b_cols_255,0
57,matrix.cpp_CV_Assert_i_1829,0
57,matrix.cpp_CV_Assert_i_1604,0
57,matrix.cpp_resize_n_1437,0
57,matrix.cpp_kind_1363,0
57,matrix.cpp_depth_1150,0
57,matrix.cpp_copyTo_md_1142,0
57,matrix.cpp_diag_1140,0
57,matrix.cpp_Scalar_1139,0
57,matrix.cpp_CV_Assert_d_cols_d_rows_1137,0
57,matrix.cpp_swap_a_step_buf_b_step_buf_266,0
57,matrix.cpp_swap_a_step_buf_b_step_buf_265,0
57,matrix.cpp_swap_a_step_p_b_step_p_264,0
57,matrix.cpp_swap_a_size_p_b_size_p_263,0
57,matrix.cpp_swap_a_u_b_u_261,0
57,matrix.cpp_swap_a_allocator_b_allocator_260,0
57,matrix.cpp_swap_a_datalimit_b_datalimit_259,0
57,matrix.cpp_swap_a_dataend_b_dataend_258,0
57,matrix.cpp_swap_a_datastart_b_datastart_257,0
57,matrix.cpp_swap_a_data_b_data_256,0
57,matop.cpp_isIdentity_e2_1595,0
57,matop.cpp_invert_e_a_dst_e_flags_1588,0
57,matop.cpp_isScaled_e_1335,0
57,matop.cpp_bitwise_or_e_a_e_s_dst_1388,0
57,matop.cpp_CV_INSTRUMENT_REGION_1429,0
57,matop.cpp_multiply_e_s_res_1424,0
57,matop.cpp_CV_INSTRUMENT_REGION_1416,0
57,matop.cpp_absdiff_e_a_e_b_dst_1404,0
57,matop.cpp_max_e_a_e_b_dst_1400,0
57,matop.cpp_min_e_a_e_b_dst_1396,0
57,matop.cpp_bitwise_not_e_a_dst_1394,0
57,matop.cpp_bitwise_xor_e_a_e_s_dst_1392,0
57,matop.cpp_bitwise_xor_e_a_e_b_dst_1390,0
57,matop.cpp_bitwise_or_e_a_e_b_dst_1386,0
57,matop.cpp_swap_res_a_res_b_1573,0
57,matop.cpp_bitwise_and_e_a_e_s_dst_1384,0
57,matop.cpp_bitwise_and_e_a_e_b_dst_1382,0
57,matop.cpp_divide_e_alpha_e_a_dst_1380,0
57,matop.cpp_divide_e_a_e_b_dst_e_alpha_1378,0
57,matop.cpp_multiply_e_a_e_b_dst_e_alpha_1376,0
57,matop.cpp_makeExpr_res_a_e_a_e_b_1359,0
57,matop.cpp_fabs_e_alpha_1356,0
57,matop.cpp_CV_INSTRUMENT_REGION_1354,0
57,matop.cpp_Mat_1336,0
57,matop.cpp_divide_s_e_res_1434,0
57,matop.cpp_CV_INSTRUMENT_REGION_1494,0
57,matop.cpp_makeExpr_res_e_a_1497,0
57,matop.cpp_CV_INSTRUMENT_REGION_1520,0
57,matop.cpp_CV_INSTRUMENT_REGION_1567,0
57,matop.cpp_CV_INSTRUMENT_REGION_1558,0
57,matop.cpp_makeExpr_res_e2_flags_CV_GEMM_C_T_isT_e1_CV_GEMM_C_T_1548,0
57,matop.cpp_isScaled_e1_1547,0
57,matop.cpp_isMatProd_e2_1547,0
57,matop.cpp_makeExpr_res_e1_flags_CV_GEMM_C_T_isT_e2_CV_GEMM_C_T_1545,0
57,matop.cpp_isScaled_e2_1544,0
57,matop.cpp_isMatProd_e1_1544,0
57,matop.cpp_isIdentity_e2_1541,0
57,matop.cpp_isIdentity_e1_1541,0
57,matop.cpp_CV_INSTRUMENT_REGION_1539,0
57,matop.cpp_makeExpr_res_e2_flags_CV_GEMM_C_T_isT_e1_CV_GEMM_C_T_1529,0
57,matop.cpp_isScaled_e1_1528,0
57,matop.cpp_isMatProd_e2_1528,0
57,matop.cpp_makeExpr_res_e1_flags_CV_GEMM_C_T_isT_e2_CV_GEMM_C_T_1526,0
57,matop.cpp_isScaled_e2_1525,0
57,matop.cpp_isMatProd_e1_1525,0
57,matop.cpp_isIdentity_e2_1522,0
57,matop.cpp_isIdentity_e1_1522,0
57,matrix.cpp_empty_2073,0
57,matrix.cpp_CV_Assert_d_sizes_sizes_sizes_sizes_2656,0
57,matrix.cpp_CV_Assert_fixedSize_len_len0_2659,0
57,test_operations.cpp_all_128,0
57,test_operations.cpp_add_res2_Mat_CV_32F_shift_res2_141,0
57,test_operations.cpp_gemm_rot_2x3_tmp_shi_2x1_res2_140,0
57,test_operations.cpp_add_tmp_shi_3x1_tmp_139,0
57,test_operations.cpp_add_tmp_shi_3x1_tmp_138,0
57,test_operations.cpp_add_one_3x1_shi_3x1_tmp_137,0
57,test_operations.cpp_Mat_rot_2x3_134,0
57,test_operations.cpp_Mat_Mat_rot_2x3_res_shi_2x1_134,0
57,test_operations.cpp_rot_2x3_CV_32F_data_131,0
57,test_operations.cpp_sqrt_f_130,0
57,test_operations.cpp_Scalar_127,0
57,matrix.cpp_fixedSize_2659,0
57,test_operations.cpp_shi_2x1_CV_32F_Scalar_127,0
57,test_operations.cpp_Scalar_126,0
57,test_operations.cpp_shi_3x1_CV_32F_Scalar_126,0
57,test_operations.cpp_Scalar_125,0
57,test_operations.cpp_one_3x1_CV_32F_Scalar_125,0
57,test_operations.cpp_CV_Assert_s_double_sz_width_sz_height_118,0
57,test_operations.cpp_reshape_117,0
57,test_operations.cpp_Mat_m_117,0
57,test_operations.cpp_sum_Mat_m_reshape_117,0
57,test_operations.cpp_Mat_CV_32F_shift_141,0
57,test_operations.cpp_CHECK_DIFF_res_res2_143,0
57,test_operations.cpp_mat4x4_CV_32F_145,0
57,test_operations.cpp_randu_mat4x4_Scalar_Scalar_146,0
57,test_operations.cpp_CHECK_DIFF_resMat_intMat10_intMat11_159,0
57,test_operations.cpp_CHECK_DIFF_resMat_intMat10_intMat10_158,0
57,test_operations.cpp_Scalar_156,0
57,test_operations.cpp_resMat_CV_8U_Scalar_156,0
57,test_operations.cpp_Scalar_155,0
57,test_operations.cpp_intMat11_CV_32S_Scalar_155,0
57,test_operations.cpp_Scalar_154,0
57,test_operations.cpp_intMat10_CV_32S_Scalar_154,0
57,test_operations.cpp_Point_152,0
57,test_operations.cpp_Rect_Point_mat4x4_size_152,0
57,test_operations.cpp_mat4x4_Rect_Point_mat4x4_size_152,0
57,test_operations.cpp_CHECK_DIFF_mat4x4_mat4x4_Rect_Point_mat4x4_size_152,0
57,test_operations.cpp_CHECK_DIFF_roi1_roi2_151,0
57,test_operations.cpp_Range_149,0
57,test_operations.cpp_mat4x4_Range_Range_149,0
57,test_operations.cpp_Point_148,0
57,test_operations.cpp_Rect_Point_Size_148,0
57,test_operations.cpp_mat4x4_Rect_Point_Size_148,0
57,test_operations.cpp_Scalar_146,0
57,test_operations.cpp_depth_108,0
57,test_operations.cpp_CV_Assert_m_cols_sz_width_m_rows_sz_height_m_depth_cv_traits_Depth__Tp_value_108,0
57,test_operations.cpp_test_excep_s_83,0
57,matrix_decomp.cpp_abs_A_k_astep_i_66,0
57,matrix_decomp.cpp_abs_A_j_astep_i_63,0
57,matrix.cpp_elemSize_5396,0
57,matrix.cpp_nzcount_5396,0
57,matrix.cpp_begin_5395,0
57,matrix.cpp_create_hdr_dims_hdr_size_type_5394,0
57,matrix.cpp_create_d_sizes_mtype_2705,0
57,matrix.cpp_fixedSize_2698,0
57,matrix.cpp_CV_MAT_TYPE_mtype_2696,0
57,matrix.cpp_CV_Assert_CV_MAT_TYPE_mtype_m_type_2696,0
57,matrix.cpp_CV_MAT_TYPE_flags_2693,0
57,matrix.cpp_channels_2693,0
57,matrix.cpp_CV_MAT_CN_mtype_2693,0
57,matrix.cpp_fixedType_2691,0
57,matrix.cpp_CV_Assert_i_int_v_size_2675,0
57,matrix.cpp_empty_2668,0
57,matrix.cpp_CV_Assert_v_j_empty_2668,0
57,matrix.cpp_CV_MAT_TYPE_flags_2663,0
57,matrix.cpp_fixedType_2661,0
57,matrix.cpp_resize_len_2660,0
57,matrix_decomp.cpp_abs_A_k_astep_i_63,0
57,matrix_decomp.cpp_swap_A_i_astep_j_A_k_astep_j_72,0
57,test_operations.cpp_norm_m1_m2_NORM_INF_83,0
57,matrix_decomp.cpp_swap_b_i_bstep_j_b_k_bstep_j_75,0
57,test_operations.cpp_test_excep_s_79,0
57,test_operations.cpp_norm_m1_m2_NORM_INF_79,0
57,stat.cpp_ipp_sum_src__res_1195,0
57,stat.cpp_CV_IPP_RUN_IPP_VERSION_X100_ipp_sum_src__res__res_1195,0
57,stat.cpp_getMat_1194,0
57,stat.cpp_dims_1189,0
57,stat.cpp_isUMat_1189,0
57,stat.cpp_OCL_PERFORMANCE_CHECK__src_isUMat_1189,0
57,stat.cpp_CV_OCL_RUN__OCL_PERFORMANCE_CHECK__src_isUMat__src_dims_1189,0
57,stat.cpp_CV_INSTRUMENT_REGION_1182,0
57,stat.cpp_CV_Assert_ippiSumHint_ippiSum_1156,0
57,stat.cpp_isContinuous_1134,0
57,stat.cpp_total_1132,0
57,stat.cpp_channels_1129,0
57,stat.cpp_CV_INSTRUMENT_REGION_IPP_1126,0
57,split.cpp_split__src_dst_len_cn_419,0
57,split.cpp_vsplit_src_j_dst0_i_dst1_i_310,0
57,matrix_decomp.cpp_LUImpl_A_astep_m_b_bstep_n_FLT_EPSILON_116,0
57,matrix_decomp.cpp_CV_INSTRUMENT_REGION_112,0
57,matop.cpp_makeExpr_res_e_a_Mat_s_e_alpha_1336,0
57,matop.cpp_CV_INSTRUMENT_REGION_1333,0
57,lapack.cpp_CV_INSTRUMENT_REGION_1093,0
57,matop.cpp_assign_expr_temp_305,0
57,matop.cpp_isAddEx_e2_395,0
57,matop.cpp_assign_e1_m1_393,0
57,matop.cpp_isAddEx_e1_386,0
57,matop.cpp_CV_INSTRUMENT_REGION_379,0
57,matop.cpp_Mat_373,0
57,matop.cpp_makeExpr_res_m1_Mat_s_373,0
57,matop.cpp_assign_expr1_m1_372,0
57,matop.cpp_CV_INSTRUMENT_REGION_369,0
57,matop.cpp_assign_e1_m1_350,0
57,matop.cpp_assign_expr_temp_297,0
57,matmul.cpp_WT_a_data_k_316,0
57,matop.cpp_assign_expr_temp_281,0
57,matmul.cpp_v_store_dst_i_v_src1_v_alpha_v_src2_2323,0
57,matmul.cpp_v_load_src2_i_2322,0
57,matmul.cpp_v_load_src1_i_2321,0
57,matmul.cpp_v_setall_f32_alpha_2317,0
57,matmul.cpp_copyTo_D_1631,0
57,matmul.cpp_Mat_d_size_height_d_size_width_D_type_1602,0
57,matmul.cpp_CV_Assert_a_size_height_len_1580,0
57,matmul.cpp_WT_c_data_322,0
57,matop.cpp_assign_e2_m2_402,0
57,matop.cpp_makeExpr_res_m1_m2_alpha_beta_s_403,0
57,matop.cpp_subtract_e1_e2_res_406,0
57,matop.cpp_CV_INSTRUMENT_REGION_412,0
